;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
1000;1000;adacolau;comuns;La macrooperació contra el narcotràfic que s’està produïnt al Raval i altres punts per part de @mossos en col·laboració amb @barcelona_GUB és una molt bona notícia llargament esperada. Felicitats pels mesos de feina que hi ha darrera d’aquest operatiu.;2018-10-29 08:27:45;126;354;ca;La macrooperació contra el narcotràfic que s’està produïnt al Raval i altres punts per part de @mossos en col·laboració amb @barcelona_GUB és una molt bona notícia llargament esperada. Felicitats pels mesos de feina que hi ha darrera d’aquest operatiu.;La macrooperació contra el narcotràfic que s’està produïnt al Raval i altres punts per part de @mossos en col·laboració amb @barcelona_GUB és una molt bona notícia llargament esperada. Felicitats pels mesos de feina que hi ha darrera d’aquest operatiu. ;29;10;2018
1001;1001;quimtorraipla;jxcat;Hemingway, Orwell or Billy Brandt, international brigades, today would be sent to 17y in prison for shouting: “#NoPasaran!”. Political trials in Spain against the defenders of the right to self-determination are to start and Catalonia needs the world’s support @jcuixart @KRLS ;2018-11-03 10:38:07;1927;3419;en;Hemingway, Orwell or Billy Brandt, international brigades, today would be sent to 17y in prison for shouting: “#NoPasaran!”. Political trials in Spain against the defenders of the right to self-determination are to start and Catalonia needs the world’s support @jcuixart @KRLS ;"Hemingway, Orwell o Billy Brandt, brigades internacionals, avui s'enviaran a les 17 de la presó per cridar: ""#NoPasaran!"". Els assaigs polítics a Espanya contra els defensors del dret a l'autodeterminació han de començar i Catalunya necessita el suport mundial @jcuixart @KRLS ";3;11;2018
1002;1002;santirodriguez;ppc;Tirar votos a la basura es votar a @Albert_Rivera para que luego vote a @sanchezcastejon aunque @marianorajoy fuera más votado!;2017-12-09 15:56:15;11;17;es;Tirar votos a la basura es votar a @Albert_Rivera para que luego vote a @sanchezcastejon aunque @marianorajoy fuera más votado!;Llençar vots a les escombraries és votar @Albert_Rivera perquè després voti a @sanchezcastejon encara @marianorajoy fos més votat! ;9;12;2017
1003;1003;albert_rivera;cs;🎥 #PPSOE han vuelto a pactar para poner y quitar jueces a dedo. Y esta vez metiendo a Podemos en el pasteleo. Qué gran idea meter a Pablo Iglesias en el CGPJ. Es un escándalo, la política debe sacar las zarpas de la Justicia. ;2018-10-30 13:57:56;766;1245;es;🎥 #PPSOE han vuelto a pactar para poner y quitar jueces a dedo. Y esta vez metiendo a Podemos en el pasteleo. Qué gran idea meter a Pablo Iglesias en el CGPJ. Es un escándalo, la política debe sacar las zarpas de la Justicia. ;🎥 #PPSOE han tornat a pactar per posar i treure jutges a dit. I aquest cop ficant a Podem al tripijoc. Quina gran idea ficar a Pablo Iglesias al CGPJ. És un escàndol, la política ha de treure les urpes de la Justícia. ;30;10;2018
1004;1004;miqueliceta;psc;Joseph Stiglitz: “Los datos son abrumadores. Subir el salario mínimo no daña al empleo”, Luis Doncel  via @elpais_economia;2018-11-11 10:09:25;15;26;es;Joseph Stiglitz: “Los datos son abrumadores. Subir el salario mínimo no daña al empleo”, Luis Doncel  via @elpais_economia;"Joseph Stiglitz: ""Les dades són aclaparadores. Pujar el salari mínim no fa mal a l'ocupació "", Luis Doncel via @elpais_economia ";11;11;2018
1005;1005;martarovira;erc;"No defallirem! No abandonarem! Persistirem, fins que tots sigueu a casa. 
#LlibertatPresosPolítics ";2018-01-05 16:49:55;1490;4754;ca;"No defallirem! No abandonarem! Persistirem, fins que tots sigueu a casa. 
#LlibertatPresosPolítics ";No defallirem! No abandonarem! Persistirem, fins que tots sigueu a casa. #LlibertatPresosPolítics ;5;1;2018
1006;1006;adacolau;comuns;Durant massa temps un tabú, és hora d parlar-ne obertament. Avui dia mundial d la prevenció del #suïcidi, exigim +compromís i recursos a totes les institucions per abordar un problema prioritari d salut pública.A BCN hem impulsat el 1er Pla d salut mental i seguirem treballant-hi;2018-09-10 13:36:19;90;341;ca;Durant massa temps un tabú, és hora d parlar-ne obertament. Avui dia mundial d la prevenció del #suïcidi, exigim +compromís i recursos a totes les institucions per abordar un problema prioritari d salut pública.A BCN hem impulsat el 1er Pla d salut mental i seguirem treballant-hi;Durant massa temps un tabú, és hora d parlar-ne obertament. Avui dia mundial d la prevenció del #suïcidi, exigim +compromís i recursos a totes les institucions per abordar un problema prioritari d salut pública.A BCN hem impulsat el 1er Pla d salut mental i seguirem treballant-hi ;10;9;2018
1007;1007;miqueliceta;psc;Aquest país nostre està dividit, està pagant ara el preu d'uns errors polítics importants i potser també d'una pràctica judicial no correcta, ens podem quedar només en descriure la situació sense decidir que fem per avançar? Jo crec que no. ;2018-11-07 11:37:33;68;126;ca;Aquest país nostre està dividit, està pagant ara el preu d'uns errors polítics importants i potser també d'una pràctica judicial no correcta, ens podem quedar només en descriure la situació sense decidir que fem per avançar? Jo crec que no. ;Aquest país nostre està dividit, està pagant ara el preu d'uns errors polítics importants i potser també d'una pràctica judicial no correcta, ens podem quedar només en descriure la situació sense decidir que fem per avançar? Jo crec que no. ;7;11;2018
1008;1008;quimtorraipla;jxcat;Benvolgut president, és tot el contrari: ho volem saber tot del País Valencià. I ja sabeu que espero veure-us ben aviat a Barcelona o València, com preferiu.  ;2018-09-27 18:50:20;1191;3270;ca;Benvolgut president, és tot el contrari: ho volem saber tot del País Valencià. I ja sabeu que espero veure-us ben aviat a Barcelona o València, com preferiu.  ;Benvolgut president, és tot el contrari: ho volem saber tot del País Valencià. I ja sabeu que espero veure-us ben aviat a Barcelona o València, com preferiu. ;27;9;2018
1009;1009;quimtorraipla;jxcat;Molt satisfet que Estrasburg hagi donat la raó a @ArnaldoOtegi i a la resta de condemnats del cas #Bateragune, perquè no van tenir un judici just ni un tribunal imparcial. La justícia espanyola, cada vegada més qüestionada a Europa. ;2018-11-06 09:55:51;466;1165;ca;Molt satisfet que Estrasburg hagi donat la raó a @ArnaldoOtegi i a la resta de condemnats del cas #Bateragune, perquè no van tenir un judici just ni un tribunal imparcial. La justícia espanyola, cada vegada més qüestionada a Europa. ;Molt satisfet que Estrasburg hagi donat la raó a @ArnaldoOtegi i a la resta de condemnats del cas #Bateragune, perquè no van tenir un judici just ni un tribunal imparcial. La justícia espanyola, cada vegada més qüestionada a Europa. ;6;11;2018
1010;1010;inesarrimadas;cs;"""Nosotros aspiramos a algo mucho más necesario: reconstruir el proyecto común español y liderar el constitucionalismo del siglo XXI. Hay que dejar atrás las viejas etiquetas bipartidistas y mirarle a los ojos al futuro"". Tribuna de @Albert_Rivera en @elmundoes ";2018-11-12 16:55:14;756;1223;es;"""Nosotros aspiramos a algo mucho más necesario: reconstruir el proyecto común español y liderar el constitucionalismo del siglo XXI. Hay que dejar atrás las viejas etiquetas bipartidistas y mirarle a los ojos al futuro"". Tribuna de @Albert_Rivera en @elmundoes ";"""Nosaltres aspirem a alguna cosa molt més necessari: reconstruir el projecte comú espanyol i liderar el constitucionalisme del segle XXI. Cal deixar enrere les velles etiquetes bipartidistes i mirar-lo als ulls al futur"". Tribuna d'@Albert_Rivera a @elmundoes ";12;11;2018
1011;1011;quimtorraipla;jxcat;En la mort d’un dels grans intel·lectuals del país. El meu condol a la comunitat de Montserrat, família i amics. ;2018-11-11 13:23:03;321;1072;ca;En la mort d’un dels grans intel·lectuals del país. El meu condol a la comunitat de Montserrat, família i amics. ;En la mort d’un dels grans intel·lectuals del país. El meu condol a la comunitat de Montserrat, família i amics. ;11;11;2018
1012;1012;krls;jxcat;A tots els enginyers que han dissenyat, finançat i difòs l'estratègia de la confrontació contra Catalunya aquest article els hauria de fer envermellir de per vida. OPINIÓN | Los lazos rotos, por Suso de Toro @SusodeToro1  via @eldiarioes;2018-09-22 08:40:35;4877;7628;ca;A tots els enginyers que han dissenyat, finançat i difòs l'estratègia de la confrontació contra Catalunya aquest article els hauria de fer envermellir de per vida. OPINIÓN | Los lazos rotos, por Suso de Toro @SusodeToro1  via @eldiarioes;A tots els enginyers que han dissenyat, finançat i difòs l'estratègia de la confrontació contra Catalunya aquest article els hauria de fer envermellir de per vida. OPINIÓN | Los lazos rotos, por Suso de Toro @SusodeToro1 via @eldiarioes ;22;9;2018
1013;1013;martarovira;erc;Un Govern escollit democràticament a la presó i l'extrema dreta circulant impunement... ;2017-11-22 20:37:05;5388;6796;ca;Un Govern escollit democràticament a la presó i l'extrema dreta circulant impunement... ;Un Govern escollit democràticament a la presó i l'extrema dreta circulant impunement... ;22;11;2017
1014;1014;inesarrimadas;cs;Cataluña es la comunidad autónoma con más barracones. A pesar del voto en contra de los partidos separatistas, hoy Cs ha conseguido aprobar que se diseñe un plan para eliminar los barracones. Seguimos trabajando para resolver los problemas que sufren miles de familias catalanas ;2018-10-25 18:32:16;406;843;es;Cataluña es la comunidad autónoma con más barracones. A pesar del voto en contra de los partidos separatistas, hoy Cs ha conseguido aprobar que se diseñe un plan para eliminar los barracones. Seguimos trabajando para resolver los problemas que sufren miles de familias catalanas ;Catalunya és la comunitat autònoma amb més barracons. Tot i el vot en contra dels partits separatistes, avui Cs ha aconseguit aprovar que es dissenyi un pla per eliminar els barracons. Seguim treballant per resoldre els problemes que pateixen milers de famílies catalanes ;25;10;2018
1015;1015;albert_rivera;cs;Un año más, he disfrutado mucho de los #PremiosPrincesaDeAsturias en Oviedo. Enhorabuena a los galardonados y gracias al pueblo asturiano por contribuir a que este sea uno de los días más especiales del año en España. Edición tras edición eleva el prestigio de nuestro país. 💙🇪🇸 ;2018-10-19 18:36:42;307;866;es;Un año más, he disfrutado mucho de los #PremiosPrincesaDeAsturias en Oviedo. Enhorabuena a los galardonados y gracias al pueblo asturiano por contribuir a que este sea uno de los días más especiales del año en España. Edición tras edición eleva el prestigio de nuestro país. 💙🇪🇸 ;Un any més, he gaudit molt dels #PremiosPrincesaDeAsturias a Oviedo. Enhorabona als guardonats i gràcies al poble asturià per contribuir al fet que aquest sigui un dels dies més especials de l'any a Espanya. Edició rere edició eleva el prestigi del nostre país. 💙🇪🇸 ;19;10;2018
1016;1016;albiol_xg;ppc;"Hoy he anunciado que dejo la presidencia del @PPCatalunya para dedicarme exclusivamente a recuperar la alcaldía de #Badalona.

Han sido unos años muy intensos y he tenido el honor de representar a todos esos catalanes que nos sentimos muy orgullosos de ser españoles. ¡Gracias! ";2018-10-05 13:53:47;356;1216;es;"Hoy he anunciado que dejo la presidencia del @PPCatalunya para dedicarme exclusivamente a recuperar la alcaldía de #Badalona.

Han sido unos años muy intensos y he tenido el honor de representar a todos esos catalanes que nos sentimos muy orgullosos de ser españoles. ¡Gracias! ";Avui he anunciat que deixo la presidència del @PPCatalunya per dedicar-me exclusivament a recuperar l'alcaldia de #Badalona. Han estat uns anys molt intensos i he tingut l'honor de representar a tots aquests catalans que ens sentim molt orgullosos de ser espanyols. Gràcies! ;5;10;2018
1017;1017;inesarrimadas;cs;Han dado un golpe a la democracia, roto la convivencia entre catalanes,provocado la huida de empresas y se gastan cada día en el procés el dinero que podría ir a sanidad o educación. ¿Indultarles es el siguiente pago de la hipoteca de Sánchez para seguir en Moncloa? #EleccionesYa ;2018-09-22 11:13:32;1617;3026;es;Han dado un golpe a la democracia, roto la convivencia entre catalanes,provocado la huida de empresas y se gastan cada día en el procés el dinero que podría ir a sanidad o educación. ¿Indultarles es el siguiente pago de la hipoteca de Sánchez para seguir en Moncloa? #EleccionesYa ;Han donat un cop a la democràcia, trencat la convivència entre catalans, provocat la fugida d'empreses i es gasten cada dia al Procés els diners que podria anar a sanitat o educació. ¿Indultarles és el següent pagament de la hipoteca de Sánchez per seguir a Moncloa? #EleccionesYa ;22;9;2018
1018;1018;adacolau;comuns;Molt contents que Barcelona sigui també referent mundial del món educatiu, benvinguda la fira #EAIE2018! ;2018-09-16 10:59:57;93;281;ca;Molt contents que Barcelona sigui també referent mundial del món educatiu, benvinguda la fira #EAIE2018! ;Molt contents que Barcelona sigui també referent mundial del món educatiu, benvinguda la fira #EAIE2018! ;16;9;2018
1019;1019;adacolau;comuns;Trobo que es parla molt de l’escenificació teatral d’ahir al Congreso entre PDeCat i PSOE, i molt poc d’això altre, que va passar també ahir i és molt més greu: ;2018-09-13 07:50:55;286;470;ca;Trobo que es parla molt de l’escenificació teatral d’ahir al Congreso entre PDeCat i PSOE, i molt poc d’això altre, que va passar també ahir i és molt més greu: ;Trobo que es parla molt de l’escenificació teatral d’ahir al Congreso entre PDeCat i PSOE, i molt poc d’això altre, que va passar també ahir i és molt més greu: ;13;9;2018
1020;1020;krls;jxcat;"Ha passat un any i ens podem mirar als ulls. Podrem explicar als nostres fills i néts què vam fer l'#1Oct; els que ens van pegar no podran, perquè ningú podrà entendre per què van utilitzar la força i la violència per impedir que la gent es pogués expressar de manera pacífica. ";2018-10-01 11:59:25;2534;6686;ca;"Ha passat un any i ens podem mirar als ulls. Podrem explicar als nostres fills i néts què vam fer l'#1Oct; els que ens van pegar no podran, perquè ningú podrà entendre per què van utilitzar la força i la violència per impedir que la gent es pogués expressar de manera pacífica. ";"Ha passat un any i ens podem mirar als ulls. Podrem explicar als nostres fills i néts què vam fer l'#1Oct; els que ens van pegar no podran, perquè ningú podrà entendre per què van utilitzar la força i la violència per impedir que la gent es pogués expressar de manera pacífica. ";1;10;2018
1021;1021;krls;jxcat;"En directe: ""Lustrum: Democracy in Crisis""   via @Room4Discussion @UvA_Amsterdam #CatalanRepublic";2018-10-03 11:02:46;244;537;en;"En directe: ""Lustrum: Democracy in Crisis""   via @Room4Discussion @UvA_Amsterdam #CatalanRepublic";"En directe: ""Lustrum: Democràcia en crisi"" via @ Room4Discussion @UvA_Amsterdam #CatalanRepublic ";3;10;2018
1022;1022;joantarda;erc;Adjunto enmienda  @Esquerra_ERC presentada para modificar la Ley  de la Memoria que tiene que permitir la anulación   de las sentencias de los  tribunales franquistas que @psoe se ha comprometido con Esquerra a llevar a cabo. ;2018-11-12 19:13:59;56;69;es;Adjunto enmienda  @Esquerra_ERC presentada para modificar la Ley  de la Memoria que tiene que permitir la anulación   de las sentencias de los  tribunales franquistas que @psoe se ha comprometido con Esquerra a llevar a cabo. ;Adjunt esmena @Esquerra_ERC presentada per modificar la Llei de la Memòria que ha de permetre l'anul·lació de les sentències dels tribunals franquistes que @psoe s'ha compromès amb Esquerra a dur a terme. ;12;11;2018
1023;1023;albiol_xg;ppc;Como ahora cambien de criterio, la indignación de la gente con la justicia se escuchará desde Marte. ;2018-10-19 14:15:07;58;127;es;Como ahora cambien de criterio, la indignación de la gente con la justicia se escuchará desde Marte. ;Com ara canviïn de criteri, la indignació de la gent amb la justícia s'escoltarà des de Mart. ;19;10;2018
1024;1024;xavierdomenechs;comuns;He votat ja als òrgans de direcció @Podem_BCN Vota! Necessitem de tota la nostra força morada per fer avançar el canvi a la ciutat. Tens temps fins demà a les 12 ;2018-06-17 16:50:28;27;54;ca;He votat ja als òrgans de direcció @Podem_BCN Vota! Necessitem de tota la nostra força morada per fer avançar el canvi a la ciutat. Tens temps fins demà a les 12 ;He votat ja als òrgans de direcció @Podem_BCN Vota! Necessitem de tota la nostra força morada per fer avançar el canvi a la ciutat. Tens temps fins demà a les 12 ;17;6;2018
1025;1025;adacolau;comuns;Molt trista pq ens ha deixat un imprescindible de la lluita veïnal barcelonina, en Joan Balanyach. El meu condol i una forta abraçada per la familia, els companys de Sag.Familia i @FAVBcn. Et recordarem a peu de carrer, defensant el dret a l’habitatge i a un urbanisme democràtic;2018-09-10 18:26:28;62;174;ca;Molt trista pq ens ha deixat un imprescindible de la lluita veïnal barcelonina, en Joan Balanyach. El meu condol i una forta abraçada per la familia, els companys de Sag.Familia i @FAVBcn. Et recordarem a peu de carrer, defensant el dret a l’habitatge i a un urbanisme democràtic;Molt trista pq ens ha deixat un imprescindible de la lluita veïnal barcelonina, en Joan Balanyach. El meu condol i una forta abraçada per la familia, els companys de Sag.Familia i @FAVBcn. Et recordarem a peu de carrer, defensant el dret a l’habitatge i a un urbanisme democràtic ;10;9;2018
1026;1026;krls;jxcat;Judges are not independent when they express opinions like these. Nothing to say, mr @TimmermansEU? ;2018-09-20 08:29:51;2906;4216;en;Judges are not independent when they express opinions like these. Nothing to say, mr @TimmermansEU? ;Els jutges no són independents quan expressen opinions com aquestes. Res de dir, mr @TimmermansEU? ;20;9;2018
1027;1027;albiol_xg;ppc;En la legislatura que el @PPopular tuvo mayoría absoluta se pudo modificar la ley electoral para que gobernara la lista más votada, pero el gobierno no quiso utilizar su mayoría sin el consenso del resto de partido. Visto lo visto, espero que se aprenda. ;2018-08-23 07:45:35;244;373;es;En la legislatura que el @PPopular tuvo mayoría absoluta se pudo modificar la ley electoral para que gobernara la lista más votada, pero el gobierno no quiso utilizar su mayoría sin el consenso del resto de partido. Visto lo visto, espero que se aprenda. ;En la legislatura que el @PPopular va tenir majoria absoluta es va poder modificar la llei electoral perquè governés la llista més votada, però el govern no va voler utilitzar la seva majoria sense el consens de la resta de partit. Vist el vist, espero que s'aprengui. ;23;8;2018
1028;1028;albert_rivera;cs;🎥 El sanchismo es la quiebra moral del PSOE. Han roto con el constitucionalismo para aliarse con populistas y separatistas. El pacto de la cárcel, la promesa de indultos a los golpistas o la crítica bochornosa a los demócratas de Alsasua son ejemplo de ello. #AlbertRiveraESP ;2018-11-06 09:39:05;517;917;es;🎥 El sanchismo es la quiebra moral del PSOE. Han roto con el constitucionalismo para aliarse con populistas y separatistas. El pacto de la cárcel, la promesa de indultos a los golpistas o la crítica bochornosa a los demócratas de Alsasua son ejemplo de ello. #AlbertRiveraESP ;🎥 El sanchismo és la fallida moral del PSOE. Han trencat amb el constitucionalisme per aliar-se amb populistes i separatistes. El pacte de la presó, la promesa d'indults als colpistes o la crítica vergonyosa als demòcrates d'Alsasua són exemple d'això. #AlbertRiveraESP ;6;11;2018
1029;1029;adacolau;comuns;Importante comunicado de @openarms_fund donde solicita protección al gobierno de España @JosepBorrellF @carmencalvo_ @sanchezcastejon @MAECgob ;2018-07-18 09:08:20;269;383;es;Importante comunicado de @openarms_fund donde solicita protección al gobierno de España @JosepBorrellF @carmencalvo_ @sanchezcastejon @MAECgob ;Important comunicat de @openarms_fund on sol·licita protecció al govern d'Espanya @JosepBorrellF @carmencalvo_ @sanchezcastejon @MAECgob ;18;7;2018
1030;1030;joantarda;erc;Al cementiri de Collserola  retent homenatge un any més a Juan Paredes Manot “Txiqui” afusellat pel feixisme en aquest indret en 1975. ;2018-09-30 10:08:26;176;445;ca;Al cementiri de Collserola  retent homenatge un any més a Juan Paredes Manot “Txiqui” afusellat pel feixisme en aquest indret en 1975. ;Al cementiri de Collserola retent homenatge un any més a Juan Paredes Manot “Txiqui” afusellat pel feixisme en aquest indret en 1975. ;30;9;2018
1031;1031;joantarda;erc;"Dimecres a sessió control Congrés @Esquerra_ERC farà aquesta pregunta a @sanchezcastejon 
¿Cuál cree  q es la mejor fórmula para que independentistas y no independentistas puedan decidir su futuro en igualdad de condiciones sin ver vulneradas sus legítimas aspiraciones políticas?";2018-09-15 13:10:28;623;2299;es;"Dimecres a sessió control Congrés @Esquerra_ERC farà aquesta pregunta a @sanchezcastejon 
¿Cuál cree  q es la mejor fórmula para que independentistas y no independentistas puedan decidir su futuro en igualdad de condiciones sin ver vulneradas sus legítimas aspiraciones políticas?";Dimecres a Sessió control Congrés @Esquerra_ERC fara AQUESTA pregunta a @sanchezcastejon Quin creu q és la millor fórmula perquè independentistes i no independentistes puguin decidir el seu futur en igualtat de condicions sense veure vulnerades les seves legítimes aspiracions polítiques? ;15;9;2018
1032;1032;quimtorraipla;jxcat;Agraeixo al lehendakari @iurkullu la seva hospitalitat avui a Ajuria Enea. Li he transmès la solidaritat dels catalans amb el poble basc. Prenent la frase del lehendakari Agirre, “la causa de la llibertat basca és la causa de la llibertat catalana”. ;2018-11-14 16:29:37;208;714;ca;Agraeixo al lehendakari @iurkullu la seva hospitalitat avui a Ajuria Enea. Li he transmès la solidaritat dels catalans amb el poble basc. Prenent la frase del lehendakari Agirre, “la causa de la llibertat basca és la causa de la llibertat catalana”. ;Agraeixo al lehendakari @iurkullu la seva hospitalitat avui a Ajuria Enea. Li he transmès la solidaritat dels catalans amb el poble basc. Prenent la frase del lehendakari Agirre, “la causa de la llibertat basca és la causa de la llibertat catalana”. ;14;11;2018
1033;1033;albert_rivera;cs;"🇪🇺La Unión Europea es un invento maravilloso que ha convertido un continente de sangre y guerra en un continente de libertad y paz. Pero hay que cuidarlo, Europa necesita más épica y menos burocracia. 

Ha sido un placer participar en #EUDialogues con la comisaria @VeraJourova. ";2018-11-08 16:01:19;249;440;es;"🇪🇺La Unión Europea es un invento maravilloso que ha convertido un continente de sangre y guerra en un continente de libertad y paz. Pero hay que cuidarlo, Europa necesita más épica y menos burocracia. 

Ha sido un placer participar en #EUDialogues con la comisaria @VeraJourova. ";🇪🇺La Unió Europea és un invent meravellós que ha convertit un continent de sang i guerra en un continent de llibertat i pau. Però cal tenir-ne cura, Europa necessita més èpica i menys burocràcia. Ha estat un plaer participar en #EUDialogues amb la comissària @VeraJourova. ;8;11;2018
1034;1034;martarovira;erc;Hi va haver una època molt fosca, molt fosca, molt fosca que es van enviar mestres a Catalunya per adoctrinar a la canalla com calia... va començar així: ;2017-10-15 16:28:30;1255;1484;ca;Hi va haver una època molt fosca, molt fosca, molt fosca que es van enviar mestres a Catalunya per adoctrinar a la canalla com calia... va començar així: ;Hi va haver una època molt fosca, molt fosca, molt fosca que es van enviar mestres a Catalunya per adoctrinar a la canalla com calia... va començar així: ;15;10;2017
1035;1035;quimtorraipla;jxcat;He fet una ofrena en nom del @Govern de Catalunya al memorial al Cardenal Vidal i Barraquer a la Cartoixa de Valsainte. Cardenal de la pau les despulles del qual no van poder tornar a Catalunya fins a la mort del dictador Franco. ;2018-10-17 16:13:28;321;1266;ca;He fet una ofrena en nom del @Govern de Catalunya al memorial al Cardenal Vidal i Barraquer a la Cartoixa de Valsainte. Cardenal de la pau les despulles del qual no van poder tornar a Catalunya fins a la mort del dictador Franco. ;He fet una ofrena en nom del @Govern de Catalunya al memorial al Cardenal Vidal i Barraquer a la Cartoixa de Valsainte. Cardenal de la pau les despulles del qual no van poder tornar a Catalunya fins a la mort del dictador Franco. ;17;10;2018
1036;1036;xavierdomenechs;comuns;Los inscritos e inscritas han hablado y ante ello poco más que decir que enormemente feliz que @Pablo_Iglesias_ e @Irene_Montero_ sigan con nosotr@s luchando y representando un cambio cada vez más necesario :);2018-05-27 19:18:21;198;552;es;Los inscritos e inscritas han hablado y ante ello poco más que decir que enormemente feliz que @Pablo_Iglesias_ e @Irene_Montero_ sigan con nosotr@s luchando y representando un cambio cada vez más necesario :);Els inscrits i inscrites han parlat i davant d'això poc més que dir que enormement feliç que @Pablo_Iglesias_ i @Irene_Montero_ segueixin amb nosaltres lluitant i representant un canvi cada vegada més necessari :) ;27;5;2018
1037;1037;jaumecollboni;psc;Ayer abrimos un debate de futuro: ¿puede ayudar la cultura a derribar muros físicos y mentales para la construcción de la Barcelona metropolitana? Creo que si y debemos contribuir a ello. ;2018-11-10 10:25:58;6;14;es;Ayer abrimos un debate de futuro: ¿puede ayudar la cultura a derribar muros físicos y mentales para la construcción de la Barcelona metropolitana? Creo que si y debemos contribuir a ello. ;Ahir vam obrir un debat de futur: ¿pot ajudar la cultura a enderrocar murs físics i mentals per a la construcció de la Barcelona metropolitana? Crec que si i hem de contribuir-hi. ;10;11;2018
1038;1038;xavierdomenechs;comuns;"Encetem una nova etapa on el repte no és altre que construir el canvi a cada poble i ciutat de Catalunya 
";2018-07-03 17:54:33;79;174;ca;"Encetem una nova etapa on el repte no és altre que construir el canvi a cada poble i ciutat de Catalunya 
";Encetem una nova etapa on el repte no és altre que construir el canvi a cada poble i ciutat de Catalunya ;3;7;2018
1039;1039;jaumecollboni;psc;Avui al #PleBCN el @pscbarcelona hem recolzat destinar el 30% de pisos nous a habitatge assequible. Estem davant el principal problema de Barcelona, i el màxim fracàs del govern de la Sra.Colau, que va prometre en campanya fer 8.000 pisos i acabarà el mandat amb 700 👇🏼 ;2018-09-28 16:18:27;20;33;ca;Avui al #PleBCN el @pscbarcelona hem recolzat destinar el 30% de pisos nous a habitatge assequible. Estem davant el principal problema de Barcelona, i el màxim fracàs del govern de la Sra.Colau, que va prometre en campanya fer 8.000 pisos i acabarà el mandat amb 700 👇🏼 ;Avui al #PleBCN el @pscbarcelona hem recolzat destinar el 30% de pisos nous a habitatge assequible. Estem davant el principal problema de Barcelona, i el màxim fracàs del govern de la Sra.Colau, que va prometre en campanya fer 8.000 pisos i acabarà el mandat amb 700 👇🏼 ;28;9;2018
1040;1040;albiol_xg;ppc;Definitivamente Bélgica se ha convertido en un problema para la UE.  vía @Elperiodico;2018-09-17 09:31:36;1484;2527;es;Definitivamente Bélgica se ha convertido en un problema para la UE.  vía @Elperiodico;Definitivament Bèlgica s'ha convertit en un problema per a la UE. via @Elperiodico ;17;9;2018
1041;1041;quimtorraipla;jxcat;Emocionant i sensible reportatge sobre les cures pal·liatives i els equips dels #Pades. Enhorabona i gràcies @senseficcio per ajudar-nos a conèixer uns equips professionals plens d’humanitat #FinaldelaVidaTV3;2018-10-30 22:23:00;238;1179;ca;Emocionant i sensible reportatge sobre les cures pal·liatives i els equips dels #Pades. Enhorabona i gràcies @senseficcio per ajudar-nos a conèixer uns equips professionals plens d’humanitat #FinaldelaVidaTV3;Emocionant i sensible reportatge sobre les cures pal·liatives i els equips dels #Pades. Enhorabona i gràcies @senseficcio per ajudar-nos a conèixer uns equips professionals plens d’humanitat #FinaldelaVidaTV3 ;30;10;2018
1042;1042;joantarda;erc;Años denunciando la corrupción y la opacidad de la Casa Real en el Congreso y recibiendo todo tipo de menosprecio y negándonos cualquier tramitación parlamentaria  (incluso @Esquerra_ERC tuvo que recurrir al TEDDHH).  Al final, la verdad: monarquía podrida!;2018-07-12 10:46:13;240;650;es;Años denunciando la corrupción y la opacidad de la Casa Real en el Congreso y recibiendo todo tipo de menosprecio y negándonos cualquier tramitación parlamentaria  (incluso @Esquerra_ERC tuvo que recurrir al TEDDHH).  Al final, la verdad: monarquía podrida!;Anys denunciant la corrupció i l'opacitat de la Casa Reial al Congrés i rebent tota mena de menyspreu i negant-nos qualsevol tramitació parlamentària (fins i tot @Esquerra_ERC haver de recórrer al TEDDHH). Al final, la veritat: monarquia podrida! ;12;7;2018
1043;1043;krls;jxcat;Una gran #Diada2018 per avançar cap a la república. No hi ha cap altre poble a Europa que hagi mobilitzat tants milions de persones, set anys seguits i sense incidents. Demanem votar el nostre futur i ser respectats com a nació. Gràcies a tots els qui ho esteu fent possible!;2018-09-11 18:48:43;6372;18950;ca;Una gran #Diada2018 per avançar cap a la república. No hi ha cap altre poble a Europa que hagi mobilitzat tants milions de persones, set anys seguits i sense incidents. Demanem votar el nostre futur i ser respectats com a nació. Gràcies a tots els qui ho esteu fent possible!;Una gran #Diada2018 per avançar cap a la república. No hi ha cap altre poble a Europa que hagi mobilitzat tants milions de persones, set anys seguits i sense incidents. Demanem votar el nostre futur i ser respectats com a nació. Gràcies a tots els qui ho esteu fent possible! ;11;9;2018
1044;1044;adacolau;comuns;Hay que ser muy cobarde para matar a un hombre bueno, y muy ignorante para creer que asesinando a un poeta, mueren también sus canciones. Pero si de algo está lleno el fascismo es de cobardes e ingorantes. Hasta siempre Victor Jara  ;2018-09-16 14:47:24;3069;6571;es;Hay que ser muy cobarde para matar a un hombre bueno, y muy ignorante para creer que asesinando a un poeta, mueren también sus canciones. Pero si de algo está lleno el fascismo es de cobardes e ingorantes. Hasta siempre Victor Jara  ;Cal ser molt covard per matar un home bo, i molt ignorant per creure que assassinant un poeta, moren també les seves cançons. Però si d'alguna cosa està ple el feixisme és de covards i ingorantes. Fins sempre Victor Jara ;16;9;2018
